path,scanner,dpi
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_71_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_72_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_73_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_74_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_75_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_76_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_77_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_78_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_79_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_7_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_80_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_81_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_82_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_83_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_84_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_85_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_86_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_87_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_88_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_89_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_8_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_90_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_91_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_92_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_93_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_94_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_95_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_96_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_97_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_98_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_99_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-1\300\s4_9_res_vis.png,Canon9000-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_100_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_10_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_11_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_12_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_13_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_14_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_15_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_16_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_17_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_18_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_19_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_1_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_20_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_21_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_22_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_23_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_24_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_25_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_26_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_27_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_28_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_29_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_2_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_30_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_31_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_32_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_33_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_34_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_35_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_36_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_37_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_38_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_39_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_3_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_40_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_41_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_42_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_43_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_44_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_45_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_46_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_47_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_48_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_49_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_4_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_50_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_51_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_52_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_53_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_54_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_55_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_56_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_57_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_58_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_59_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_5_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_60_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_61_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_62_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_63_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_64_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_65_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_66_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_67_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_68_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_69_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_6_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_70_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_71_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_72_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_73_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_74_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_75_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_76_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_77_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_78_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_79_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_7_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_80_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_81_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_82_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_83_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_84_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_85_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_86_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_87_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_88_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_89_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_8_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_90_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_91_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_92_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_93_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_94_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_95_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_96_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_97_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_98_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_99_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\150\s5_9_res_vis.png,Canon9000-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_100_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_10_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_11_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_12_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_13_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_14_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_15_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_16_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_17_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_18_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_19_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_1_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_20_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_21_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_22_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_23_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_24_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_25_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_26_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_27_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_28_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_29_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_2_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_30_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_31_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_32_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_33_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_34_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_35_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_36_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_37_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_38_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_39_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_3_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_40_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_41_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_42_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_43_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_44_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_45_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_46_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_47_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_48_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_49_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_4_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_50_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_51_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_52_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_53_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_54_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_55_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_56_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_57_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_58_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_59_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_5_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_60_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_61_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_62_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_63_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_64_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_65_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_66_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_67_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_68_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_69_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_6_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_70_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_71_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_72_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_73_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_74_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_75_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_76_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_77_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_78_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_79_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_7_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_80_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_81_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_82_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_83_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_84_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_85_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_86_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_87_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_88_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_89_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_8_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_90_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_91_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_92_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_93_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_94_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_95_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_96_res_vis.png,Canon9000-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon9000-2\300\s5_97_res_vis.png,Canon9000-2,300
